total_spend,atv,total_visits,total_item_count,cancellation_rate,unique_products,time_of_day,day_of_week,discount_rate,loyalty_member,customer_id
-0.18071616459411996,-0.521417840378207,0.5915540252663981,-0.1908293756243542,0.8956945385178033,-0.4409807799598079,0.18246046135483635,-1.3697694192469365,0.4322038085762008,1.5433408462029177,12346
0.16040174868223497,0.6349031306420715,0.028029742905137694,0.15136004065098896,-0.6762584572431214,0.3838475592780013,0.6267965520804258,-0.8326013959387728,0.04289942642240069,-0.6479450099829215,12347
-0.06665635976500642,0.14993859325881767,-0.15981168454861577,0.06489853009262063,-0.6762584572431214,-0.48394058929511047,0.6267965520804258,-1.3697694192469365,-0.3982409544533193,-0.6479450099829215,12348
0.1225805556383364,1.1470144075154,-0.15981168454861577,-0.007644210689639295,0.39266957987430745,0.49554306354978794,-1.5948839015475216,0.24173465067755479,-0.1511946221711248,-0.6479450099829215,12349
-0.1751767523476853,0.09373903175723272,-0.4102669211536204,-0.1753771820593525,-0.6762584572431214,-0.5526762842315945,1.5154687335316048,-0.29543337263060904,-0.005117243103210429,-0.6479450099829215,12350
-0.17762530131609722,0.029232882118753824,-0.4102669211536204,-0.1678280187909547,-0.6762584572431214,-0.5183084367633525,1.0711326428060153,-1.3697694192469365,0.2994456321735222,1.5433408462029177,12351
-0.08191973761888946,-0.312182270801065,0.3410987886613935,-0.12111757106774344,0.5571200471231427,-0.0973023052773874,0.6267965520804258,-0.8326013959387728,0.001343181523871772,1.5433408462029177,12352
-0.1698831460329471,-0.1587735384738253,-0.34765311200236926,-0.17360784691832176,-0.6762584572431214,-0.5011245130292314,-0.26187562937075315,-0.29543337263060904,-0.41966115667431886,-0.6479450099829215,12353
-0.12067513951628729,1.529564591382773,-0.4102669211536204,-0.1360979419284703,-0.6762584572431214,-0.20040584768211356,0.18246046135483635,0.24173465067755479,1.0731053498305099,-0.6479450099829215,12354
-0.13031643824789796,0.36241186684394205,-0.34765311200236926,-0.13456451813957698,-0.6762584572431214,-0.3980209706245053,-0.7062117200963427,0.7789026739857186,-0.04572562647344148,1.5433408462029177,12355
0.2663067954142797,1.4951240507780634,-0.09719787539736462,0.20420418352977343,-0.6762584572431214,0.19482439820267,-1.5948839015475216,-1.3697694192469365,-0.4839217633373174,1.5433408462029177,12356
1.1382214027951658,11.197752209531398,-0.2850393028511181,0.5783595880197384,-0.6762584572431214,1.5437624113311703,-1.1505478108219322,-0.8326013959387728,-0.03872891177113804,-0.6479450099829215,12357
0.08412070611119207,0.9443722026277923,-0.15981168454861577,-0.07193005414708915,-0.6762584572431214,-0.21758977141623456,-1.1505478108219322,-1.3697694192469365,0.48111471567192415,1.5433408462029177,12358
0.42494014075620146,0.6245663567486505,0.4037125978126446,0.09674656263117377,0.8507815957817767,1.921808733481833,-0.26187562937075315,-1.3697694192469365,0.3041101086417246,-0.6479450099829215,12359
0.10856010718311841,0.3514145780125373,0.09064355205638885,0.09132060153201287,-0.08240954773343875,0.6759742627580587,-1.5948839015475216,-0.8326013959387728,-0.04097556328105195,-0.6479450099829215,12360
-0.16223902049636618,-0.30441346864429913,-0.22242549369986694,-0.17089486636874132,-0.6762584572431214,-0.5440843223645341,1.0711326428060153,0.7789026739857186,-0.5932386574306943,-0.6479450099829215,12361
0.18696122591503905,0.17674709464726227,0.4037125978126446,0.06242146089517761,0.4690215825255522,1.0282446993075396,1.0711326428060153,0.24173465067755479,0.3747557249692233,-0.6479450099829215,12362
-0.15925789200927964,-0.01881427385636661,-0.34765311200236926,-0.15048853440885357,-0.6762584572431214,-0.5011245130292314,0.18246046135483635,-1.3697694192469365,0.6746317828767437,1.5433408462029177,12363
-0.10357845908850516,0.08193442564621738,-0.22242549369986694,-0.020973202085404128,-0.6762584572431214,-0.0973023052773874,1.0711326428060153,0.7789026739857186,0.42127078228421555,-0.6479450099829215,12364
-0.1761797283368376,-0.34472419092734324,-0.2850393028511181,-0.17820811828500166,1.1052882712859264,-0.509716474896292,0.18246046135483635,-1.3697694192469365,-0.37588943909227635,1.5433408462029177,12365
-0.1630444738618342,0.4133595831777691,-0.4102669211536204,-0.1636995701285497,-0.6762584572431214,-0.6729637503704418,-1.1505478108219322,-0.8326013959387728,-1.4264106610612963,-0.6479450099829215,12366
-0.18728415761425757,-0.2252262435689778,-0.4102669211536204,-0.17820811828500166,-0.6762584572431214,-0.6042280554339576,1.5154687335316048,-1.3697694192469365,0.7701337121466547,-0.6479450099829215,12367
-0.13250454997915584,1.2179229900519675,-0.4102669211536204,-0.15968907714221336,-0.6762584572431214,-0.5440843223645341,1.0711326428060153,1.8532387206020462,-0.7552443248033114,1.5433408462029177,12368
-0.06860598121729736,0.5999398146238747,-0.2850393028511181,-0.05223145624361369,-0.6762584572431214,0.07453693206382284,0.6267965520804258,0.24173465067755479,0.26233044307169806,1.5433408462029177,12369
0.11614424436732114,0.6377173074400242,-0.03458406624611346,0.1085421302380453,-0.6762584572431214,0.7447099576945427,-0.26187562937075315,-0.8326013959387728,0.19640943556248835,1.5433408462029177,12370
0.09791510089708254,1.0170538851843003,-0.15981168454861577,-0.029230099410214202,-0.6762584572431214,0.45258325421448536,0.18246046135483635,-0.8326013959387728,0.23743881924293006,-0.6479450099829215,12371
-0.10468019638949959,0.2831523686699819,-0.2850393028511181,-0.10495764344632945,-0.6762584572431214,-0.4066129324915658,-0.26187562937075315,-0.29543337263060904,-0.03244980883317353,-0.6479450099829215,12372
-0.11714533707452227,0.1736891395404089,-0.2850393028511181,-0.1377493213934323,-0.6762584572431214,-0.3894290087574448,0.18246046135483635,0.24173465067755479,-0.2419994794295581,-0.6479450099829215,12373
0.01904065943359256,0.8895236662500968,-0.22242549369986694,-0.03795881943929914,-0.6762584572431214,-0.019974648473842792,0.6267965520804258,0.7789026739857186,0.029130791064454306,-0.6479450099829215,12374
-0.16632334941499294,-0.25816992799743316,-0.2850393028511181,-0.1777362955807268,1.1052882712859264,-0.578452169832776,0.6267965520804258,0.7789026739857186,0.5870883477126586,-0.6479450099829215,12375
-0.16283158836741896,-0.06588815210315027,-0.34765311200236926,-0.17030508798839775,-0.6762584572431214,-0.6042280554339576,-2.0392199922731113,-1.3697694192469365,-0.49710342624254783,-0.6479450099829215,12376
0.05101737751225571,1.1001274756837625,-0.22242549369986694,0.04968224787975636,-0.6762584572431214,0.4096234448791828,1.0711326428060153,0.24173465067755479,0.5605949397024753,-0.6479450099829215,12377
0.19659886682028518,4.668645448423973,-0.34765311200236926,0.19252657159897063,-0.6762584572431214,1.7156016486723806,-1.1505478108219322,-0.8326013959387728,-0.3427334536812939,-0.6479450099829215,12378
-0.0812532816552733,0.07302845261127833,-0.15981168454861577,-0.10259852992495513,0.39266957987430745,-0.20040584768211356,0.6267965520804258,-0.29543337263060904,0.04688129657818295,-0.6479450099829215,12379
0.3774183921935869,0.46274941271871384,0.4663264069638958,0.19358817268358905,0.7489789255801169,0.6416064152898167,1.0711326428060153,-0.8326013959387728,-0.4018740629572343,-0.6479450099829215,12380
-0.06766884610270647,0.028712515808554,-0.09719787539736462,-0.10625515588308532,0.21451490702140255,-0.0973023052773874,-1.5948839015475216,0.7789026739857186,-0.2315870734371912,1.5433408462029177,12381
-0.20098491204521626,-0.5861677345846438,-0.4102669211536204,-0.19873240592095814,4.6683817283440225,-0.6901476741045627,1.5154687335316048,-0.8326013959387728,-1.4264106610612963,-0.6479450099829215,12382
-0.06508276286298847,0.04006742263914968,-0.09719787539736462,-0.018260221535823674,0.21451490702140255,0.02298516086145977,0.6267965520804258,-0.29543337263060904,0.6273583278881381,1.5433408462029177,12383
-0.15822199558284664,-0.18702750183504732,-0.2850393028511181,-0.18434181344057485,1.1052882712859264,-0.47534862742804995,-0.7062117200963427,-0.29543337263060904,1.7951877529770317,1.5433408462029177,12384
-0.05893103048313308,1.3027234257882412,-0.34765311200236926,-0.12654353216690434,1.9960616355504504,-0.14026211461268995,1.0711326428060153,0.24173465067755479,0.2209976188446668,-0.6479450099829215,12385
-0.17023868675557874,-0.16345683526562405,-0.34765311200236926,-0.1568581409165642,-0.6762584572431214,-0.6128200173010181,-1.5948839015475216,-0.29543337263060904,2.197887554731823,-0.6479450099829215,12386
-0.18911014453542763,-0.2733312180230093,-0.4102669211536204,-0.18280838965168156,-0.6762584572431214,-0.6214119791680787,1.5154687335316048,-0.29543337263060904,2.6005873564866135,-0.6479450099829215,12387
0.08575136510449657,0.389073412931821,0.028029742905137694,0.03741485756860996,-0.6762584572431214,0.014393198994399257,-0.26187562937075315,0.24173465067755479,-0.019719572739766166,-0.6479450099829215,12388
-0.0947828498123723,0.3700663910242276,-0.2850393028511181,-0.1261896651386982,-0.6762584572431214,-0.34646919942214227,-0.7062117200963427,-0.8326013959387728,0.05289473313997674,1.5433408462029177,12389
-0.15941591010822703,0.5089528016441138,-0.4102669211536204,-0.1569760965926329,-0.6762584572431214,-0.42379685622568686,-1.5948839015475216,-0.29543337263060904,0.08371359551916996,-0.6479450099829215,12390
-0.004320414426072324,0.1843460947327206,-0.03458406624611346,-0.05907288545559918,0.0872615692693277,1.3719231739899602,-0.26187562937075315,-0.29543337263060904,-0.286694241000567,-0.6479450099829215,12391
-0.18246680029218032,-0.09831468235912297,-0.4102669211536204,-0.1900036858918732,-0.6762584572431214,-0.6385959029021997,0.6267965520804258,-0.8326013959387728,0.2994456321735222,-0.6479450099829215,12392
-0.028194315542043328,0.09449617850487807,-0.03458406624611346,-0.04562593838376563,0.0872615692693277,-0.15744603834681098,-1.5948839015475216,-1.3697694192469365,0.09731831855142628,-0.6479450099829215,12393
-0.10655007722704392,0.6754700209080691,-0.34765311200236926,-0.10200875154461156,-0.6762584572431214,-0.47534862742804995,0.6267965520804258,0.7789026739857186,-0.08407798854532637,-0.6479450099829215,12394
0.14425537154395598,-0.04742157236648984,0.6541678344176493,0.17884371317499964,0.21451490702140255,0.547094834752151,1.5154687335316048,0.7789026739857186,-0.1443459860868597,-0.6479450099829215,12395
-0.13150011085945773,1.2443845805669456,-0.4102669211536204,-0.12890264568827867,-0.6762584572431214,-0.14026211461268995,0.18246046135483635,-0.29543337263060904,0.98978814946745,1.5433408462029177,12396
-0.023340379956320843,1.7715349256257078,-0.34765311200236926,-0.04963643137010195,-0.6762584572431214,0.24637616940503307,0.6267965520804258,-0.29543337263060904,-0.2758397989047507,-0.6479450099829215,12397
-0.0799810896456921,2.6016348273523064,-0.4102669211536204,-0.03418423780510024,-0.6762584572431214,0.03157712272852028,-1.1505478108219322,-0.8326013959387728,0.2791414404884068,1.5433408462029177,12398
-0.05608524157153392,-0.01047189332776569,-0.03458406624611346,0.06065212575414688,-0.6762584572431214,-0.12307819087856893,-1.5948839015475216,0.7789026739857186,-0.3281384744573208,1.5433408462029177,12399
-0.1846249178472491,-0.15516951995503367,-0.4102669211536204,-0.18788048372263633,-0.6762584572431214,-0.6042280554339576,0.18246046135483635,0.24173465067755479,-0.3281384744573208,1.5433408462029177,12400
-0.19347319982303107,-0.38827435409826727,-0.4102669211536204,-0.19731693780813356,-0.6762584572431214,-0.6557798266363207,0.18246046135483635,-0.29543337263060904,0.98978814946745,-0.6479450099829215,12401
-0.10862260164518285,-0.2081973248992099,-0.03458406624611346,-0.12984629109682838,0.0872615692693277,-0.32928527568802124,-0.26187562937075315,1.8532387206020462,-0.23532674037811174,1.5433408462029177,12402
-0.12638427490603535,0.09255696507727264,-0.2850393028511181,-0.16806393014309215,1.1052882712859264,-0.6557798266363207,-1.1505478108219322,0.7789026739857186,0.98978814946745,1.5433408462029177,12403
-0.19501387628776834,-0.4288629262938564,-0.4102669211536204,-0.1984964945688207,-0.6762584572431214,-0.6901476741045627,1.5154687335316048,-0.8326013959387728,10.654583391582435,-0.6479450099829215,12404
-0.07451410236127547,2.745660658319846,-0.4102669211536204,-0.09752643585400038,-0.6762584572431214,-0.2347736951503556,-2.0392199922731113,0.24173465067755479,0.13964412354066863,-0.6479450099829215,12405
0.2415637947540979,1.1097363562266063,-0.03458406624611346,0.19748070999385667,0.8507815957817767,0.2807440168732751,2.8484770057083733,0.24173465067755479,0.003292777121393574,-0.6479450099829215,12406
-0.07468016767822483,0.10766172147902463,-0.15981168454861577,-0.031589212931588506,-0.6762584572431214,-0.20899780954917405,-1.5948839015475216,-0.29543337263060904,-0.3281384744573208,-0.6479450099829215,12407
0.1134433053797571,0.038403994178413794,0.4037125978126446,0.0592366576413223,1.614301622294226,0.19482439820267,0.18246046135483635,0.7789026739857186,-0.21831125579692323,-0.6479450099829215,12408
1.489578303631094,2.872475855398182,0.3410987886613935,1.3379941419022652,1.7904985514894065,0.8220376144980874,-1.1505478108219322,0.7789026739857186,-0.18277892034797122,1.5433408462029177,12409
-0.1263769592533063,-0.06822016408589776,-0.22242549369986694,-0.15862747605759492,0.6599015891536646,-0.3894290087574448,-1.1505478108219322,0.7789026739857186,0.2994456321735222,-0.6479450099829215,12410
-0.17426229575655444,0.11783006463685589,-0.4102669211536204,-0.1823365669474067,-0.6762584572431214,-0.509716474896292,-1.5948839015475216,-0.8326013959387728,1.86840589875063,1.5433408462029177,12411
-0.010821103441103205,0.0710525060944917,0.028029742905137694,0.03623530080792281,0.6599015891536646,0.0058012371273387445,0.18246046135483635,-1.3697694192469365,-0.04309073136926619,-0.6479450099829215,12412
-0.1312023637933855,-0.25024879638661307,-0.09719787539736462,-0.1614584122832441,1.1052882712859264,-0.34646919942214227,1.5154687335316048,0.24173465067755479,0.16919232702372464,-0.6479450099829215,12413
-0.14898598401242516,-0.3839355590766472,0.028029742905137694,-0.1631097917482061,0.6599015891536646,-0.5183084367633525,0.6267965520804258,0.24173465067755479,0.20615610280947813,-0.6479450099829215,12414
10.281443428697225,7.81654099538644,1.5933749716864167,10.572508109969851,0.13353551027008226,3.580057373824512,1.0711326428060153,-0.29543337263060904,0.01354620581947158,-0.6479450099829215,12415
-0.18482170890566046,-0.16035391023072856,-0.4102669211536204,-0.183044301003819,-0.6762584572431214,-0.6042280554339576,-1.1505478108219322,1.8532387206020462,0.7701337121466547,-0.6479450099829215,12416
0.2896825005794026,-0.07329855381692235,1.2176921167789099,0.1399183400723236,0.7093889982794713,1.621090068134715,-1.1505478108219322,0.24173465067755479,0.13140172993750063,1.5433408462029177,12417
-0.05208723735510989,0.22670226042644886,-0.15981168454861577,-0.07039663035819585,0.39266957987430745,0.07453693206382284,-0.7062117200963427,0.7789026739857186,0.09837499606849487,-0.6479450099829215,12418
-0.16284183028123964,-0.06602306188727615,-0.34765311200236926,-0.17136668907301617,-0.6762584572431214,-0.5011245130292314,-1.1505478108219322,0.7789026739857186,0.023308625255951256,-0.6479450099829215,12419
